time,V_p,A_p,theta,airspeed
463.36400000000003,2069.0,2171.0,0.132738,17.208546635882463
463.36800000000005,2069.235294117649,2171.705882352947,0.1327149411764704,17.148141730000006
463.381,2070.0,2174.0,0.13264,17.148141730000006
463.385,2069.25,2174.5,0.1327575,17.148141730000006
463.39700000000005,2067.0,2176.0,0.13311,17.293113504117898
463.40200000000004,2064.3529411764634,2173.058823529404,0.1332302941176474,17.353518410000007
463.414,2058.0,2166.0,0.133519,17.46904279249974
463.418,2060.117647058827,2167.8823529411798,0.13379735294117692,17.507550920000014
463.43100000000004,2067.0,2174.0,0.134702,17.19344540940984
463.43499999999995,2065.500000000032,2173.7500000000055,0.1346825000000004,17.096797560000013
463.447,2061.0,2173.0,0.134624,16.98806872941159
463.452,2058.647058823539,2168.5882352941353,0.13434988235294226,16.942765050000006
463.46400000000006,2053.0,2158.0,0.133692,17.13530568750138
463.46799999999996,2056.0588235293503,2160.117647058781,0.13341717647059376,17.199485900000013
463.481,2066.0,2167.0,0.132524,17.238749088823518
463.485,2064.749999999991,2167.7500000000055,0.13247774999999967,17.250830070000006
463.49699999999996,2061.0,2170.0,0.132339,17.178344182941263
463.50199999999995,2063.352941176461,2170.882352941173,0.1319119411764723,17.148141730000006
463.514,2069.0,2173.0,0.130887,17.225157985000006
463.51800000000003,2068.294117647053,2171.823529411755,0.13078605882352856,17.250830070000006
463.53099999999995,2066.0,2168.0,0.130458,17.407882825293722
463.53499999999997,2066.470588235295,2169.4117647058847,0.13108200000000103,17.456206750000007
463.548,2068.0,2174.0,0.13311,17.29915399470597
463.552,2067.4999999999964,2172.2499999999877,0.1330802499999998,17.250830070000006
463.56399999999996,2066.0,2167.0,0.132991,17.32331595705875
463.56899999999996,2066.882352941173,2168.1764705882306,0.13314364705882292,17.353518410000007
463.581,2069.0,2171.0,0.13351,17.23799402750001
463.58500000000004,2066.6470588235097,2170.5294117647018,0.13329470588235112,17.199485900000013
463.59799999999996,2059.0,2169.0,0.132595,17.238749088823436
463.602,2058.5,2168.25,0.132514,17.250830070000006
463.61400000000003,2057.0,2166.0,0.132271,16.815914747646335
463.619,2059.058823529417,2168.058823529417,0.13254511764705956,16.634700030000005
463.631,2064.0,2173.0,0.133203,17.05828943249901
463.635,2065.1764705882374,2172.7647058823527,0.13308770588235275,17.199485900000013
463.648,2069.0,2172.0,0.132713,17.199485900000013
463.65200000000004,2068.2499999999945,2171.749999999998,0.13268199999999977,17.199485900000013
463.664,2066.0,2171.0,0.132589,17.271971787058757
463.669,2064.8235294117694,2171.0,0.1328431176470578,17.302174240000014
463.68100000000004,2062.0,2171.0,0.133453,17.302174240000014
463.68499999999995,2063.882352941139,2171.2352941176423,0.13348476470588172,17.302174240000014
463.698,2070.0,2172.0,0.133588,17.223647862352994
463.702,2068.5882352941153,2171.7647058823527,0.13342141176470562,17.199485900000013
463.71500000000003,2064.0,2171.0,0.13288,17.003169955882463
463.71900000000005,2063.749999999998,2169.9999999999927,0.13302050000000099,16.942765050000006
463.731,2063.0,2167.0,0.133442,17.196465654705612
463.736,2063.5882352941153,2167.882352941173,0.13370817647058716,17.302174240000014
463.74800000000005,2065.0,2170.0,0.134347,17.263666112499735
463.75199999999995,2065.0,2170.941176470569,0.13413100000000433,17.250830070000006
463.765,2065.0,2174.0,0.133429,17.133040503529482
463.769,2064.2499999999945,2172.2499999999877,0.13378350000000253,17.096797560000013
463.78099999999995,2062.0,2167.0,0.134847,17.02431167294127
463.78599999999994,2063.1764705882306,2168.1764705882306,0.1346199411764715,16.994109220000013
463.798,2066.0,2171.0,0.134075,17.148141730000013
463.802,2065.7647058823527,2169.8235294117626,0.1338524117647055,17.199485900000013
463.81500000000005,2065.0,2166.0,0.133129,17.160222711176235
463.81899999999996,2064.250000000016,2165.7500000000055,0.13270900000000896,17.148141730000006
463.831,2062.0,2165.0,0.131449,17.07565584294106
463.836,2062.882352941179,2165.5882352941194,0.13186164705882464,17.045453390000006
463.84799999999996,2065.0,2167.0,0.132852,17.08396151749992
463.852,2064.0588235294103,2166.2941176470576,0.1327592941176469,17.096797560000013
463.865,2061.0,2164.0,0.132458,17.175323937647033
463.869,2061.235294117649,2164.941176470596,0.132684588235296,17.199485900000013
463.88199999999995,2062.0,2168.0,0.133421,17.042433144706298
463.88599999999997,2061.25,2168.25,0.1341185,16.994109220000013
463.898,2059.0,2169.0,0.136211,17.03035216352948
463.903,2061.941176470596,2170.4705882352982,0.13538276470588015,17.045453390000006
463.91499999999996,2069.0,2174.0,0.133395,17.160977772499738
463.919,2069.0,2171.1764705882306,0.13268864705882236,17.199485900000013
